651.601	-6923.03	0.0221219	-0.0505339	3421.64	5318.38	
653.579	-6922.56	0.0222622	-0.0508405	3419.71	5319.12	
655.557	-6922.09	0.0224029	-0.051148	3417.78	5319.86	
657.534	-6921.61	0.022544	-0.0514564	3415.84	5320.59	
659.512	-6921.14	0.0226857	-0.0517658	3413.91	5321.33	
661.489	-6920.66	0.0228278	-0.052076	3411.98	5322.07	
663.466	-6920.19	0.0229704	-0.0523872	3410.04	5322.8	
665.443	-6919.71	0.0231135	-0.0526992	3408.11	5323.53	
667.42	-6919.22	0.023257	-0.0530122	3406.17	5324.26	
669.397	-6918.74	0.023401	-0.0533261	3404.23	5324.99	
671.374	-6918.26	0.0235456	-0.053641	3402.29	5325.72	
673.35	-6917.77	0.0236905	-0.0539567	3400.35	5326.44	
675.327	-6917.29	0.023836	-0.0542734	3398.41	5327.16	
677.303	-6916.8	0.0239819	-0.0545909	3396.47	5327.89	
679.279	-6916.31	0.0241283	-0.0549094	3394.53	5328.61	
681.255	-6915.82	0.0242752	-0.0552288	3392.58	5329.33	
683.231	-6915.33	0.0244226	-0.0555491	3390.64	5330.05	
685.206	-6914.83	0.0245705	-0.0558703	3388.69	5330.76	
687.182	-6914.34	0.0247188	-0.0561925	3386.75	5331.48	
689.157	-6913.84	0.0248676	-0.0565155	3384.8	5332.19	
691.132	-6913.34	0.0250169	-0.0568395	3382.85	5332.9	
693.107	-6912.84	0.0251667	-0.0571644	3380.9	5333.61	
695.082	-6912.34	0.0253169	-0.0574901	3378.95	5334.32	
697.057	-6911.84	0.0254677	-0.0578169	3377	5335.03	
699.032	-6911.34	0.0256189	-0.0581445	3375.05	5335.74	
701.006	-6910.83	0.0257706	-0.058473	3373.1	5336.44	
702.981	-6910.32	0.0259228	-0.0588024	3371.14	5337.15	
704.955	-6909.81	0.0260754	-0.0591328	3369.19	5337.85	
706.929	-6909.31	0.0262286	-0.0594641	3367.23	5338.55	
708.903	-6908.79	0.0263822	-0.0597963	3365.28	5339.25	
710.876	-6908.28	0.0265363	-0.0601294	3363.32	5339.94	
712.85	-6907.77	0.0266909	-0.0604634	3361.36	5340.64	
714.823	-6907.25	0.026846	-0.0607983	3359.4	5341.34	
716.797	-6906.73	0.0270016	-0.0611341	3357.44	5342.03	
718.77	-6906.22	0.0271576	-0.0614709	3355.48	5342.72	
720.743	-6905.7	0.0273141	-0.0618085	3353.52	5343.41	
722.716	-6905.18	0.0274712	-0.0621471	3351.55	5344.1	
724.689	-6904.65	0.0276287	-0.0624866	3349.59	5344.78	
726.661	-6904.13	0.0277867	-0.062827	3347.62	5345.47	
